Transaction Date,Transaction Amount,Merchant,User ID,Full Name,Product Category
2024-11-21,12.63,Gonzalez Ltd,USER__129,Robert Rice,
2024-10-19,155.89,Johnson-Mercer,USER__076,Sara Michael,
2024-11-15,180.97,Johnson LLC,USER__181,Anthony Miller,
2024-10-19,486.66,Barnes-Frederick,USER__164,Brian Jones,
2024-10-05,69.56,Miller-Garcia,USER__078,Adam Hansen,
2024-11-15,497.43,Fletcher Ltd,USER__012,Pamela Nguyen,
2024-09-16,29.14,Gonzales-Becker,USER__184,Sarah Warner,
2024-12-16,244.39,Friedman PLC,USER__079,Hannah Maynard,
2024-11-17,461.13,"Anderson, Perez and Glover",USER__015,Jason Johnson,
2024-10-05,61.73,Hendrix-Matthews,USER__193,Scott Harrison,
2024-09-11,52.9,Stanton-Schneider,USER__016,Thomas Salas,
2024-09-07,63.47,Wilson-Hamilton,USER__017,Kevin Harris,
2024-09-03,326.72,Howell-Thompson,USER__018,Jose Gould,
2024-12-04,96.31,"Mcmahon, Patton and Bruce",USER__082,Dana Hunt,
2024-09-26,224.9,Benson-Smith,USER__185,Sydney Spencer,
2024-10-09,72.66,"Johnson, Davies and Robinson",USER__083,Brian Mcintyre,
2024-09-30,857.74,"Mitchell, Monroe and Reeves",USER__195,Anthony Hoffman,
2024-10-29,778.53,Peterson and Sons,USER__133,Matthew Aguilar,
2024-12-26,319.17,"Schultz, Castro and Burnett",USER__084,Tammy Williams,
2024-11-05,941.91,"Perez, Roman and King",USER__022,Ann Sullivan,
2024-10-18,31.04,"Mitchell, Johnson and Spencer",USER__086,Joshua Burgess,
2024-12-06,112.14,Moore and Sons,USER__024,Leslie Campbell,
2024-12-01,153.43,Martinez-Cole,USER__166,Jeffery Morgan,
2024-12-19,16.45,Mullins Inc,USER__089,Juan Kelly,
2024-10-22,181.69,Bailey Group,USER__091,Martha Gonzales,
2024-11-21,433.21,Wyatt Group,USER__092,Keith Clark,
2024-09-20,71.34,Taylor-Lopez,USER__167,Alejandro Reed,
2024-11-19,73.62,"Strickland, Moore and Villarreal",USER__028,David Morrison,
2024-12-24,262.37,"Cole, Wilson and Anderson",USER__029,Jennifer Quinn,
2024-11-09,88.2,Chen-Medina,USER__093,Nicholas Jones,
2024-09-10,155.42,Butler PLC,USER__135,Jamie Collier,
2024-10-28,182.37,French-Sanchez,USER__031,Douglas Martin,
2024-09-20,594.37,"Swanson, Franco and Alexander",USER__136,Holly Jackson,
2024-12-04,84.72,Colon-Black,USER__094,Yvonne Silva,
2024-11-16,56.29,Chavez-Price,USER__168,Aaron Mckee,
2024-09-22,106.28,Pratt Ltd,USER__169,Kurt Dennis,
2024-10-27,128.72,Davis-Manning,USER__098,Courtney Johnson,
2025-01-11,77.73,Daniels and Sons,USER__141,Hector Saunders,
2024-12-30,793.18,Daniels-Roach,USER__142,Jesse Clark,
2024-09-06,39.97,"White, Jones and Hart",USER__145,Andres Mckinney,
2024-11-26,183.26,"Decker, Miller and Hill",USER__102,Lindsay Thompson,
2024-10-26,251.02,Davis-Armstrong,USER__173,Lisa Chavez,
2024-11-08,1292.54,Wilson-Jones,USER__036,Michele Anderson,
2024-12-04,167.05,"Mclaughlin, Nguyen and Anderson",USER__037,Patricia Jordan,
2025-01-09,70.03,"Case, Berg and Warner",USER__147,Jennifer Tapia,
2024-12-13,15.78,"Elliott, Mann and Cross",USER__104,Elizabeth Johnson,
2024-12-18,171.69,"Clark, Bailey and Becker",USER__106,Joseph Powell,
2024-09-25,44.94,Mccoy LLC,USER__191,Carrie Nguyen,
2024-10-08,415.59,"Mckinney, Juarez and Morales",USER__149,Regina Woods,
2025-01-12,2323.21,Mckenzie Ltd,USER__110,Michael Paul,
2024-09-19,55.54,Molina-Hamilton,USER__150,Selena Lewis,
2024-11-25,120.6,Davis Inc,USER__042,Lisa Morse,
2024-10-02,972.17,"Flores, Hudson and Weber",USER__174,Michael Reid,
2024-12-02,423.91,Ochoa Inc,USER__115,Deborah Leonard,
2024-11-28,91.63,Kelly-James,USER__116,Patrick Knight,
2024-11-30,478.69,Underwood-Brewer,USER__048,Shannon Duke,
2024-10-14,133.15,Miller-Mcmahon,USER__153,Madison Liu,
2024-11-20,110.41,Levy-Rios,USER__118,Kristin Richardson,
2024-12-08,241.91,Scott-Bennett,USER__050,James Stewart,
2024-11-19,70.57,Perez Inc,USER__051,Mark Anderson,
2024-11-05,166.84,Price-Ward,USER__052,Harold Smith,
2024-11-11,386.48,Carpenter-Rollins,USER__053,James Parker,
2024-10-23,198.76,Singh LLC,USER__156,Christopher Reynolds,
2024-10-12,111.61,"Wright, Williamson and Perez",USER__057,John Davis,
2024-12-21,148.15,Bonilla Inc,USER__058,Roger Riley,
2024-09-25,53.21,Wilson-Garcia,USER__060,Richard Williams,
2024-09-21,2610.3,"Richards, Nelson and Velasquez",USER__120,Kathy Maldonado,
2024-11-30,10.77,Young-Wilson,USER__062,Tina Lucas,
2024-11-14,656.24,Herman-Kirk,USER__123,Jacqueline Gonzalez,
2024-09-19,92.38,Harris-Deleon,USER__066,Erin Baker,
2025-01-07,77.58,"Wilson, Bonilla and Hall",USER__159,Amy Davis,
2024-10-05,94.87,"Beck, Robinson and Wallace",USER__160,Jacqueline Gordon,
2024-10-10,69.66,"Bullock, Duncan and Mcdonald",USER__161,David Barber,
2024-11-19,275.08,Hughes-Cuevas,USER__001,Sean Rodriguez,
2024-12-07,88.02,Ward-Johnson,USER__071,Michelle Phelps,
2024-12-25,10.63,Garrison-Castaneda,USER__125,Jacob Williams,
2024-11-20,51.24,Dawson LLC,USER__002,Nathan Snyder,
2024-11-13,268.76,Williams-White,USER__072,Crystal Knapp,
2024-12-10,637.08,"Baker, Hudson and Vasquez",USER__003,Kelsey Pena,
2024-11-05,69.26,Smith Inc,USER__005,Alexander Richardson,
2024-12-03,195.68,Brown LLC,USER__073,Hunter Peters,
2024-09-03,138.65,Phillips and Sons,USER__163,Steven Smith,
2024-12-10,104.44,Jones and Sons,USER__075,Patrick Price,
2024-10-06,324.55,Walker LLC,USER__010,Daniel Pitts,
2024-09-19,620.6,Miller-Lyons,USER__181,Anthony Miller,
2025-01-01,110.31,Hale-Miller,USER__011,Jessica White,
2024-10-22,1340.11,Little Inc,USER__077,William Contreras,
2024-12-21,17.79,Sandoval Inc,USER__012,Pamela Nguyen,
2024-12-15,1593.36,Moore and Sons,USER__184,Sarah Warner,
2024-10-05,201.18,Herrera-Brock,USER__190,Manuel Robinson,
2024-10-05,160.91,"Stewart, Petersen and Clark",USER__013,Aaron Martinez,
2024-09-11,273.02,"Duncan, Mcneil and Gonzalez",USER__014,Darlene Tucker,
2024-10-13,276.47,Stone Ltd,USER__193,Scott Harrison,
2024-10-04,613.67,"Donovan, Mitchell and Jones",USER__132,Katherine Howard,
2024-10-15,2097.49,"Parker, Garcia and Mason",USER__018,Jose Gould,
2024-09-16,460.11,"Henry, Fisher and Pugh",USER__082,Dana Hunt,
2024-09-02,97.5,Coleman and Sons,USER__019,Lisa Ross,
2025-01-10,430.13,Harris-Williams,USER__195,Anthony Hoffman,
2024-11-07,385.94,"Turner, Jordan and Williams",USER__021,Michelle Kim,
2025-01-07,276.95,Torres Inc,USER__133,Matthew Aguilar,
2024-11-10,1074.8,Salinas PLC,USER__085,Justin Mathews,
2024-12-15,65.66,"Thomas, Walker and Noble",USER__022,Ann Sullivan,
2024-09-04,117.29,Schmidt Inc,USER__166,Jeffery Morgan,
2024-10-20,164.21,"Benson, Mathis and Lee",USER__025,Ashley Carr,
2024-12-19,146.37,"Vega, Hernandez and Harris",USER__088,Joseph Meadows,
2024-10-29,425.96,Spears PLC,USER__089,Juan Kelly,
2024-10-13,2498.85,"Bates, Baird and Avery",USER__090,Christina Ellis,
2025-01-08,42.03,"Burke, Castro and Guzman",USER__091,Martha Gonzales,
2024-10-11,37.03,Valenzuela-Wright,USER__092,Keith Clark,
2024-10-18,41.58,Watson Ltd,USER__167,Alejandro Reed,
2024-09-25,216.14,Bean-Wilson,USER__027,Michael Hines,
2024-10-12,187.5,Norman and Sons,USER__029,Jennifer Quinn,
2024-12-17,165.17,Lee-Miller,USER__030,Christy Ramos,
2024-09-22,182.11,Hanson Inc,USER__031,Douglas Martin,
2024-12-26,86.92,Wilkerson-Matthews,USER__169,Kurt Dennis,
2024-11-11,254.81,Thompson-Nelson,USER__099,Joy Padilla,
2024-09-20,13.02,"Salas, Cruz and Mills",USER__171,Nicole Peterson,
2024-10-30,136.3,"Sanchez, Smith and Bell",USER__140,Derek Thompson,
2024-11-16,73.69,Warner-Jackson,USER__034,Alexander Li,
2024-09-01,88.92,Spears-Butler,USER__173,Lisa Chavez,
2024-11-29,206.74,Edwards-Williams,USER__147,Jennifer Tapia,
2025-01-04,195.85,"Thomas, Perkins and Reyes",USER__105,Christopher Lewis,
2024-09-24,391.51,"Lopez, Todd and Hobbs",USER__038,Stephanie Tran,
2024-12-18,790.62,"Martin, Hill and Lewis",USER__106,Joseph Powell,
2024-10-01,25.71,Grant Ltd,USER__191,Carrie Nguyen,
2024-10-29,94.07,Reese PLC,USER__186,Betty Charles,
2024-11-04,116.91,Cortez Group,USER__149,Regina Woods,
2025-01-06,2080.12,Li Inc,USER__110,Michael Paul,
2024-12-07,160.52,"Copeland, Vargas and Smith",USER__113,Bianca Bell,
2024-09-25,252.74,Richardson-Jackson,USER__174,Michael Reid,
2024-10-14,1774.54,Douglas Group,USER__043,Ashley Smith,
2024-12-18,112.31,"Patel, Davis and Brown",USER__045,Scott Chase,
2024-10-19,99.18,Howard-Palmer,USER__047,Joseph Jones,
2024-12-28,277.14,Ball Group,USER__116,Patrick Knight,
2024-12-27,291.32,"Martin, Patterson and Lee",USER__117,Joseph Torres,
2024-12-27,413.68,Walton PLC,USER__152,Denise Mathews,
2024-12-19,85.45,Chung-Daniels,USER__153,Madison Liu,
2024-12-22,226.66,Walker LLC,USER__118,Kristin Richardson,
2024-09-20,80.06,Brooks PLC,USER__052,Harold Smith,
2024-11-11,143.27,Bowen-Barber,USER__054,Rebecca Lopez,
2025-01-08,284.89,"Rodriguez, Thomas and Barnes",USER__198,Sherri Rich,
2024-10-10,160.88,Wells PLC,USER__055,Cameron Nielsen,
2024-10-17,195.65,Adams-Romero,USER__196,Chase Garcia,
2024-09-18,82.01,Francis-Roberts,USER__056,Mark Bailey,
2024-11-19,105.54,Francis-Crosby,USER__057,John Davis,
2024-09-17,477.56,Johns-Allen,USER__060,Richard Williams,
2024-11-15,85.06,Hoffman Group,USER__197,Amy Powell,
2024-12-21,97.0,"Brown, Hutchinson and Ortiz",USER__122,Matthew Moody,
2024-12-22,43.84,Anderson-Ortiz,USER__157,Anthony Armstrong,
2024-12-26,67.16,Matthews Group,USER__188,Joan Marquez,
2025-01-06,11.28,Bennett-Schaefer,USER__065,Jose Green,
2024-10-18,67.51,Cobb Group,USER__067,Kimberly Gonzalez,
2024-09-16,2446.08,"Allen, Francis and Nguyen",USER__179,David Morgan,
2024-11-05,1109.17,Murphy Group,USER__159,Amy Davis,
2024-11-14,214.05,David-Berry,USER__161,David Barber,
2024-12-07,37.46,Jones Inc,USER__189,Linda Pittman,
2024-11-05,418.4,Preston Group,USER__070,Franklin Mason,
2024-10-22,462.11,Rowe-Mcdonald,USER__071,Michelle Phelps,
2024-10-06,99.04,Thompson LLC,USER__072,Crystal Knapp,
2024-12-08,179.65,Park-Clayton,USER__003,Kelsey Pena,
2024-12-05,99.06,"Wilson, Jackson and Logan",USER__073,Hunter Peters,
2024-09-01,172.6,"Hood, Smith and Zamora",USER__007,Julie Russell,
2024-12-21,204.52,Holland Inc,USER__127,Christopher Harris,
2024-12-06,749.18,"Andrade, Doyle and Vega",USER__008,Amber Brown,
2024-09-21,160.33,Roberts Ltd,USER__009,Amy Pierce,
2024-12-22,13.98,Sanders Ltd,USER__129,Robert Rice,
2024-10-18,320.98,"Stewart, Murphy and Kim",USER__181,Anthony Miller,
2024-12-16,48.31,Lewis Group,USER__164,Brian Jones,
2025-01-01,55.77,Armstrong-Campbell,USER__184,Sarah Warner,
2024-11-04,144.6,Hansen-Banks,USER__014,Darlene Tucker,
2024-09-27,495.77,"Green, Copeland and Reese",USER__016,Thomas Salas,
2024-11-12,109.83,"Hill, Vega and Farmer",USER__017,Kevin Harris,
2024-09-19,86.57,"Chavez, Berry and Benton",USER__018,Jose Gould,
2024-12-10,2479.14,"Castillo, Scott and Walton",USER__081,Michael Huang,
2024-10-27,2684.88,"Williams, Sharp and Martinez",USER__082,Dana Hunt,
2024-10-05,16.27,Bailey-West,USER__185,Sydney Spencer,
2024-11-17,926.61,Hays PLC,USER__083,Brian Mcintyre,
2024-10-30,36.9,Wright PLC,USER__020,Melanie Greene,
2024-09-02,84.42,Rose-Jenkins,USER__195,Anthony Hoffman,
2024-09-19,473.31,Frank and Sons,USER__084,Tammy Williams,
2024-09-19,102.64,Jimenez LLC,USER__024,Leslie Campbell,
2025-01-03,276.45,Kelley-Rodriguez,USER__166,Jeffery Morgan,
2024-12-20,297.56,"Smith, Thomas and Smith",USER__025,Ashley Carr,
2024-11-09,92.72,Scott-Sanchez,USER__088,Joseph Meadows,
2024-10-14,112.23,"Jones, Jones and Butler",USER__089,Juan Kelly,
2025-01-12,28.12,Powell PLC,USER__091,Martha Gonzales,
2024-12-15,47.03,"Ross, Wood and Martinez",USER__092,Keith Clark,
2024-12-09,93.1,Ramirez Inc,USER__167,Alejandro Reed,
2024-11-20,139.03,Sparks-Ellis,USER__134,Amber Taylor,
2024-10-09,942.04,"Lynch, Ross and Flores",USER__028,David Morrison,
2024-10-26,165.12,Harvey Inc,USER__135,Jamie Collier,
2024-10-26,95.21,Knight-Marshall,USER__031,Douglas Martin,
2024-11-19,498.1,Thompson-Hood,USER__136,Holly Jackson,
2024-11-16,360.3,"Vaughn, Hall and Hawkins",USER__137,Kimberly Klein,
2024-10-10,65.93,"Roberson, Gill and Russell",USER__095,Margaret Carter,
2024-11-06,324.63,Miller-Washington,USER__168,Aaron Mckee,
2024-10-17,179.86,Washington-Vasquez,USER__169,Kurt Dennis,
2024-11-24,328.83,Garcia-King,USER__100,Lawrence Williams,
2024-10-04,254.8,Porter PLC,USER__033,Andrew Armstrong,
2025-01-08,43.84,Perry-Sutton,USER__172,Stephanie Miller,
2024-09-27,2155.67,Adams-Poole,USER__142,Jesse Clark,
2024-11-18,465.87,Cooper-Gomez,USER__034,Alexander Li,
2024-10-08,85.62,"Davis, Simon and Ross",USER__146,Samuel Cabrera,
2025-01-08,59.57,Scott-Palmer,USER__039,Diane Hudson,
2024-11-10,277.2,Jones Ltd,USER__107,Kelsey Ibarra,
2024-12-02,170.95,"Hamilton, Floyd and Kane",USER__191,Carrie Nguyen,
2024-09-13,57.04,"Shields, Prince and Gutierrez",USER__148,Travis Reed,
2024-10-21,16.11,Cohen PLC,USER__149,Regina Woods,
2024-12-08,135.06,Andersen-Dawson,USER__192,Kimberly Bennett,
2024-11-30,99.83,Miller Inc,USER__110,Michael Paul,
2024-09-01,533.02,"Dudley, Green and Mccann",USER__111,Wayne Madden,
2024-10-27,201.55,Jones-Miller,USER__174,Michael Reid,
2025-01-03,255.55,Brown Group,USER__114,Brenda Haas,
2024-10-05,84.3,Scott-Ford,USER__187,Anita Ramirez,
2024-10-30,966.59,Hart-Edwards,USER__115,Deborah Leonard,
2025-01-03,91.53,Perez Ltd,USER__044,Christopher Harmon,
2024-12-09,645.23,Adams Group,USER__045,Scott Chase,
2024-10-16,476.67,Graves Group,USER__151,Scott Daniels,
2024-11-27,24.62,Wise Inc,USER__048,Shannon Duke,
2024-10-10,76.71,"Williamson, Alvarez and Rice",USER__117,Joseph Torres,
2024-10-25,145.64,Gomez-Howard,USER__049,Michael Yang,
2024-12-30,2181.15,Jacobs Ltd,USER__175,Robert Mendoza,
2024-09-14,529.84,"Holmes, Dillon and Brady",USER__118,Kristin Richardson,
2024-11-30,483.19,"Reed, Gay and Foster",USER__053,James Parker,
2024-09-25,456.94,Mcmahon Group,USER__155,Christopher Campbell,
2024-10-31,452.34,Eaton Inc,USER__119,Donald Glass,
2024-09-06,142.59,Bowman and Sons,USER__057,John Davis,
2024-11-24,246.71,"Jensen, Stanley and Wright",USER__176,Ashley Campbell,
2024-12-15,217.55,Drake-Smith,USER__059,Jason Jones,
2024-12-15,174.83,Sanchez-Walker,USER__200,Gwendolyn Wiley,
2024-11-10,174.57,"Mills, Thomas and Mcbride",USER__060,Richard Williams,
2025-01-02,856.49,"Wright, Calderon and Duncan",USER__120,Kathy Maldonado,
2024-12-06,80.64,Sandoval-Hampton,USER__121,Sean Reilly,
2024-10-05,113.44,"Mason, Bryant and Douglas",USER__177,Kayla Holt,
2024-10-04,183.82,Miller-Webb,USER__197,Amy Powell,
2024-12-31,321.48,Leon Group,USER__157,Anthony Armstrong,
2024-11-14,1336.03,"Dixon, Cox and Howe",USER__178,Richard Lowery,
2024-10-07,352.85,"Olsen, Hall and Stone",USER__188,Joan Marquez,
2025-01-06,60.54,Lawrence Ltd,USER__063,Paul Potter,
2024-11-14,200.25,Boone-Wheeler,USER__064,Kevin Hensley,
2024-11-21,50.43,Johnson Ltd,USER__068,Barbara Collins,
2024-11-13,76.68,Bowman Group,USER__179,David Morgan,
2024-10-05,64.42,"Ramirez, Moreno and Washington",USER__159,Amy Davis,
2024-11-01,24.01,Moss-Hubbard,USER__189,Linda Pittman,
2024-11-20,74.57,Johnson-Ingram,USER__199,Sara Gonzalez,
2024-12-19,1902.2,Marsh-Gaines,USER__069,Jennifer Villegas,
2024-09-11,740.18,"Greene, Williams and Russell",USER__070,Franklin Mason,
2024-09-25,47.22,Brown-Rios,USER__124,Eric Richard,
2024-10-12,27.13,Wilson Group,USER__001,Sean Rodriguez,
2024-10-21,151.47,Rogers and Sons,USER__071,Michelle Phelps,
2024-12-01,287.91,"Jones, Tucker and Moreno",USER__002,Nathan Snyder,
2025-01-11,10.37,Campbell-Bell,USER__003,Kelsey Pena,
2024-09-23,34.22,Harris-Nash,USER__006,Kimberly Ball,
2024-10-05,46.3,Jones Inc,USER__073,Hunter Peters,
2024-10-27,762.52,Schaefer-Hunt,USER__127,Christopher Harris,
2025-01-08,1229.79,"Kelley, Logan and Williamson",USER__075,Patrick Price,
2024-09-03,118.38,Young PLC,USER__076,Sara Michael,
2024-09-03,853.58,"Bryan, Perry and Marquez",USER__181,Anthony Miller,
2024-11-11,2323.62,Byrd Inc,USER__011,Jessica White,
2024-10-01,26.22,Miller-Johnson,USER__182,Kimberly Ross,
2024-11-03,51.84,"Hunt, Walker and Miller",USER__164,Brian Jones,
2024-10-24,2387.73,Martinez-Jones,USER__183,Betty Atkinson,
2025-01-02,117.81,Bennett-Martinez,USER__184,Sarah Warner,
2024-12-19,1705.27,Gutierrez Inc,USER__131,Benjamin Rice,
2024-09-28,1651.42,Mitchell-Martin,USER__132,Katherine Howard,
2024-10-11,647.64,"Palmer, Washington and James",USER__194,Meghan Acosta,
2024-12-24,157.05,Wood-Clark,USER__082,Dana Hunt,
2024-11-24,94.56,Ramirez and Sons,USER__019,Lisa Ross,
2024-09-06,174.35,Armstrong-Roman,USER__185,Sydney Spencer,
2024-09-15,225.03,Levy-George,USER__133,Matthew Aguilar,
2024-11-29,119.58,Floyd PLC,USER__084,Tammy Williams,
2024-10-21,55.11,Bright LLC,USER__085,Justin Mathews,
2024-12-18,807.18,"Kelly, Moore and Preston",USER__022,Ann Sullivan,
2024-12-01,858.13,Maynard-Gallegos,USER__023,Sabrina White,
2024-12-31,51.88,Lane-Patrick,USER__024,Leslie Campbell,
2024-10-09,388.14,"Lloyd, Holden and Lee",USER__025,Ashley Carr,
2024-09-27,177.03,Carter and Sons,USER__089,Juan Kelly,
2024-11-12,810.14,Cochran-Hoffman,USER__090,Christina Ellis,
2024-10-28,67.37,Johnson-Wilson,USER__026,John Woods,
2024-12-17,2085.65,Knight PLC,USER__167,Alejandro Reed,
2024-11-19,54.86,"Sullivan, Williams and Ferguson",USER__134,Amber Taylor,
2024-10-05,661.18,Garcia-Valentine,USER__027,Michael Hines,
2024-12-10,573.84,"Wheeler, Poole and Kirby",USER__135,Jamie Collier,
2024-10-29,18.13,Wagner-Foster,USER__031,Douglas Martin,
2025-01-11,1827.0,"Hess, Velez and Thomas",USER__136,Holly Jackson,
2024-11-07,525.41,Bates-Williams,USER__032,Fernando Oliver,
2024-11-15,265.12,Wright PLC,USER__094,Yvonne Silva,
2024-09-07,339.57,"Moore, Martin and Christian",USER__095,Margaret Carter,
2024-11-23,67.69,"Mcknight, Singleton and Lawrence",USER__098,Courtney Johnson,
2024-10-20,127.47,"Davidson, Hawkins and Wilson",USER__033,Andrew Armstrong,
2024-11-07,223.14,"Peterson, Johnson and Hicks",USER__142,Jesse Clark,
2024-09-18,2828.93,Washington Group,USER__144,Catherine Evans,
2025-01-10,131.26,"Smith, Cooke and Garcia",USER__034,Alexander Li,
2024-09-18,282.21,"Gardner, Lopez and Hernandez",USER__035,Raymond Ayala,
2024-09-21,53.35,Mora-Hayes,USER__103,Alison Leon,
2024-12-11,55.64,"Petersen, Webster and Evans",USER__173,Lisa Chavez,
2024-11-24,400.39,Garcia-Smith,USER__036,Michele Anderson,
2024-12-05,86.87,Thomas LLC,USER__104,Elizabeth Johnson,
2024-11-07,34.49,"Thompson, Morgan and Thompson",USER__105,Christopher Lewis,
2024-10-15,24.67,Calhoun-Pope,USER__106,Joseph Powell,
2024-12-27,1896.33,Klein Group,USER__108,William Willis,
2024-10-24,43.68,Price PLC,USER__191,Carrie Nguyen,
2024-12-28,37.63,Kim LLC,USER__186,Betty Charles,
2024-11-25,269.57,"Romero, Pierce and Pruitt",USER__148,Travis Reed,
2024-11-18,185.23,Steele-Doyle,USER__149,Regina Woods,
2025-01-09,81.76,Thomas Inc,USER__192,Kimberly Bennett,
2024-11-23,108.65,Stephens Group,USER__150,Selena Lewis,
2024-12-26,35.37,Vaughn Inc,USER__112,Sarah Mann,
2024-10-07,123.32,Reynolds and Sons,USER__113,Bianca Bell,
2024-10-12,1124.02,James-Nielsen,USER__114,Brenda Haas,
2024-11-17,145.41,Smith-Martin,USER__116,Patrick Knight,
2024-12-02,289.58,Thomas Inc,USER__048,Shannon Duke,
2024-11-25,96.23,Smith-Jones,USER__175,Robert Mendoza,
2025-01-05,306.11,"Ibarra, Robinson and Francis",USER__118,Kristin Richardson,
2024-12-29,495.43,Boone-Hernandez,USER__051,Mark Anderson,
2024-09-27,179.47,Wilson-Patterson,USER__154,Kyle Wade,
2024-11-15,25.12,"Mitchell, Compton and Williams",USER__053,James Parker,
2024-09-09,58.94,"Molina, Long and Johnson",USER__055,Cameron Nielsen,
2025-01-02,946.21,Austin Ltd,USER__196,Chase Garcia,
2024-10-26,15.85,Christensen PLC,USER__156,Christopher Reynolds,
2024-10-28,83.21,Wells Ltd,USER__057,John Davis,
2024-11-21,150.08,Dixon Ltd,USER__058,Roger Riley,
2024-09-24,292.6,Orozco-Allison,USER__176,Ashley Campbell,
2024-10-03,193.0,Herrera Inc,USER__060,Richard Williams,
2024-12-17,157.54,Patterson Inc,USER__121,Sean Reilly,
2024-11-15,50.58,Thompson-Smith,USER__177,Kayla Holt,
2024-09-04,214.01,"Phillips, Moore and Madden",USER__197,Amy Powell,
2024-11-11,92.02,"Mendoza, Douglas and King",USER__122,Matthew Moody,
2024-11-16,2311.05,Silva-Lewis,USER__178,Richard Lowery,
2024-09-17,2710.37,"Jordan, Cummings and Lee",USER__123,Jacqueline Gonzalez,
2024-09-22,221.04,Vazquez Ltd,USER__064,Kevin Hensley,
2024-09-23,169.61,"Hampton, Velazquez and Ellis",USER__065,Jose Green,
2024-11-02,109.87,Brown-Booth,USER__066,Erin Baker,
2024-11-11,14.83,"Taylor, Ortiz and Carr",USER__161,David Barber,
2024-12-01,162.91,Guerrero Ltd,USER__189,Linda Pittman,
2024-10-25,723.76,Ward and Sons,USER__199,Sara Gonzalez,
2024-10-28,279.25,"Vega, Barry and Jones",USER__124,Eric Richard,
2024-09-01,766.81,Norton LLC,USER__071,Michelle Phelps,
2024-11-21,30.56,"Lucero, Stewart and Kelley",USER__126,Thomas Shaw,
2024-10-19,358.91,Serrano Group,USER__003,Kelsey Pena,
2024-12-17,959.76,Phillips-Walters,USER__004,Denise Porter,
2024-09-26,153.27,Garcia-Becker,USER__005,Alexander Richardson,
2024-10-25,2080.67,"Carr, Mason and Estrada",USER__073,Hunter Peters,
2024-10-03,231.07,Wood Group,USER__008,Amber Brown,
2024-09-10,2621.52,"Martinez, Simpson and Boyd",USER__128,Chad Reese,
2024-09-05,125.8,"Gutierrez, Baldwin and Bennett",USER__075,Patrick Price,
2024-10-12,2534.6,"Bennett, Mason and Rice",USER__129,Robert Rice,
2024-11-06,146.0,Walter and Sons,USER__076,Sara Michael,
2024-11-10,95.18,Simmons-Taylor,USER__181,Anthony Miller,
2024-09-30,1591.69,Ross Group,USER__164,Brian Jones,
2024-11-26,167.66,"Mcintosh, Davis and Underwood",USER__130,Amy Mercer,
2024-12-15,60.16,Mills and Sons,USER__013,Aaron Martinez,
2024-10-10,113.66,Johnson Ltd,USER__014,Darlene Tucker,
